City Code,City,Metro,County,State,Population Rank,Percent Change,Current Price,variable,value
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,July 2015,1313.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,July 2015,1767.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,July 2015,1494.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,July 2015,945.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,July 2015,1174.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,August 2015,2536.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,August 2015,1668.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,August 2015,1425.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,August 2015,1177.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,August 2015,1191.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,August 2015,1197.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,August 2015,1230.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,August 2015,2342.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,August 2015,1292.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,August 2015,3190.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,August 2015,1141.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,August 2015,4387.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,August 2015,1077.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,August 2015,1758.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,August 2015,1325.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,August 2015,754.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,August 2015,1137.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,August 2015,852.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,August 2015,1241.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,August 2015,1065.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,August 2015,2431.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,August 2015,2318.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,August 2015,1330.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,August 2015,1895.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,August 2015,2504.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,August 2015,1439.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,August 2015,1037.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,August 2015,1702.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,August 2015,1157.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,August 2015,1289.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,August 2015,1205.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,August 2015,1369.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,August 2015,1213.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,August 2015,2249.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,August 2015,959.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,August 2015,1554.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,August 2015,1333.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,August 2015,1380.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,August 2015,2129.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,August 2015,2553.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,August 2015,981.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,August 2015,842.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,August 2015,2448.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,August 2015,1491.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,August 2015,1371.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,August 2015,1342.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,August 2015,942.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,August 2015,1273.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,August 2015,2442.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,August 2015,2321.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,August 2015,1680.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,August 2015,866.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,August 2015,1446.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,August 2015,1034.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,August 2015,1099.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,August 2015,1713.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,August 2015,1540.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,August 2015,1362.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,August 2015,1348.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,August 2015,799.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,August 2015,2176.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,August 2015,1170.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,August 2015,1421.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,August 2015,1216.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,August 2015,1257.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,August 2015,1928.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,August 2015,866.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,August 2015,1389.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,August 2015,933.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,August 2015,1350.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,August 2015,1212.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,August 2015,948.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,August 2015,2126.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,August 2015,1179.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,August 2015,1187.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,August 2015,1269.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,August 2015,1215.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,August 2015,1260.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,August 2015,1232.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,August 2015,954.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,August 2015,911.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,August 2015,1255.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,August 2015,1339.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,August 2015,2074.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,August 2015,2279.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,August 2015,1608.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,August 2015,1682.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,August 2015,1319.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,August 2015,1774.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,August 2015,1497.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,August 2015,944.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,August 2015,1184.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,September 2015,2546.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,September 2015,1660.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,September 2015,1428.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,September 2015,1175.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,September 2015,1194.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,September 2015,1197.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,September 2015,1233.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,September 2015,2343.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,September 2015,1292.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,September 2015,3213.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,September 2015,1144.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,September 2015,4441.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,September 2015,1074.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,September 2015,1760.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,September 2015,1327.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,September 2015,752.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,September 2015,1134.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,September 2015,851.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,September 2015,1243.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,September 2015,1063.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,September 2015,2444.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,September 2015,2342.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,September 2015,1334.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,September 2015,1913.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,September 2015,2508.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,September 2015,1451.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,September 2015,1037.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,September 2015,1717.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,September 2015,1154.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,September 2015,1288.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,September 2015,1202.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,September 2015,1374.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,September 2015,1219.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,September 2015,2247.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,September 2015,964.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,September 2015,1552.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,September 2015,1335.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,September 2015,1395.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,September 2015,2147.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,September 2015,2592.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,September 2015,978.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,September 2015,845.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,September 2015,2438.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,September 2015,1492.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,September 2015,1372.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,September 2015,1342.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,September 2015,938.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,September 2015,1278.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,September 2015,2455.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,September 2015,2346.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,September 2015,1691.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,September 2015,868.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,September 2015,1442.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,September 2015,1026.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,September 2015,1108.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,September 2015,1716.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,September 2015,1547.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,September 2015,1350.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,September 2015,1351.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,September 2015,795.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,September 2015,2174.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,September 2015,1164.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,September 2015,1425.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,September 2015,1214.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,September 2015,1264.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,September 2015,1933.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,September 2015,862.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,September 2015,1393.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,September 2015,932.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,September 2015,1354.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,September 2015,1224.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,September 2015,947.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,September 2015,2129.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,September 2015,1182.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,September 2015,1189.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,September 2015,1274.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,September 2015,1220.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,September 2015,1257.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,September 2015,1237.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,September 2015,954.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,September 2015,915.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,September 2015,1258.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,September 2015,1340.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,September 2015,2080.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,September 2015,2280.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,September 2015,1602.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,September 2015,1692.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,September 2015,1323.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,September 2015,1778.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,September 2015,1500.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,September 2015,941.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,September 2015,1182.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,October 2015,2555.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,October 2015,1652.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,October 2015,1428.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,October 2015,1179.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,October 2015,1193.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,October 2015,1197.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,October 2015,1234.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,October 2015,2343.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,October 2015,1293.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,October 2015,3237.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,October 2015,1144.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,October 2015,4488.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,October 2015,1067.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,October 2015,1761.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,October 2015,1327.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,October 2015,750.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,October 2015,1134.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,October 2015,849.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,October 2015,1241.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,October 2015,1059.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,October 2015,2451.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,October 2015,2354.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,October 2015,1333.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,October 2015,1925.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,October 2015,2512.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,October 2015,1459.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,October 2015,1038.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,October 2015,1723.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,October 2015,1145.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,October 2015,1283.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,October 2015,1197.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,October 2015,1380.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,October 2015,1222.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,October 2015,2238.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,October 2015,967.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,October 2015,1548.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,October 2015,1336.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,October 2015,1405.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,October 2015,2159.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,October 2015,2620.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,October 2015,972.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,October 2015,844.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,October 2015,2420.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,October 2015,1492.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,October 2015,1372.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,October 2015,1343.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,October 2015,932.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,October 2015,1278.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,October 2015,2464.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,October 2015,2362.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,October 2015,1694.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,October 2015,866.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,October 2015,1437.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,October 2015,1016.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,October 2015,1109.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,October 2015,1715.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,October 2015,1553.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,October 2015,1342.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,October 2015,1350.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,October 2015,790.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,October 2015,2179.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,October 2015,1154.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,October 2015,1442.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,October 2015,1209.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,October 2015,1267.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,October 2015,1936.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,October 2015,857.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,October 2015,1399.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,October 2015,928.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,October 2015,1353.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,October 2015,1231.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,October 2015,946.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,October 2015,2135.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,October 2015,1187.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,October 2015,1187.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,October 2015,1271.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,October 2015,1225.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,October 2015,1254.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,October 2015,1242.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,October 2015,956.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,October 2015,903.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,October 2015,1256.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,October 2015,1338.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,October 2015,2088.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,October 2015,2281.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,October 2015,1597.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,October 2015,1699.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,October 2015,1327.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,October 2015,1780.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,October 2015,1511.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,October 2015,938.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,October 2015,1177.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,November 2015,2564.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,November 2015,1649.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,November 2015,1429.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,November 2015,1184.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,November 2015,1191.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,November 2015,1196.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,November 2015,1231.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,November 2015,2340.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,November 2015,1296.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,November 2015,3262.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,November 2015,1144.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,November 2015,4522.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,November 2015,1059.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,November 2015,1766.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,November 2015,1327.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,November 2015,748.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,November 2015,1131.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,November 2015,847.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,November 2015,1241.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,November 2015,1052.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,November 2015,2459.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,November 2015,2357.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,November 2015,1331.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,November 2015,1934.0
